counter_type,data_type,is_key,schema,variable
Counter,Int32,No,mme,%emm-msgtx-attach-rej-network-fail-s1-connection%
Counter,Int32,No,mme,%emm-msgtx-attach-rej-network-fail-congestion%
Counter,Int32,No,mme,%emm-msgtx-attach-rej-network-fail-gateway-unreachable%
Counter,Int32,No,mme,%emm-msgtx-attach-rej-network-fail-newcall-restrict%
Counter,Int32,No,mme,%emm-msgtx-attach-rej-network-fail-other-reasons%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-session-recovery%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-smgr-resource-unavailable%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-egtp-connection%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-auth-proc%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-hss-unavailable%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-sgw-selection%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-hss-subscription-fail%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-s1-connection%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-unexpected-tau%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-periodic-tau%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-max-retx-tau-accept%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-guard-timer-expiry%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-detach-event%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-congestion%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-gateway-unreachable%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-newcall-restrict%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-no-active-bearer%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-peer-node-fail%
Counter,Int32,No,mme,%emm-msgtx-tau-network-fail-other-reasons%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-session-recovery%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-smgr-resource-unavailable%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-egtp-connection%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-auth-proc%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-hss-unavailable%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-sgw-selection%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-hss-subscription-fail%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-s1-connection%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-unexpected-tau%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-max-retx-tau-accept%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-guard-timer-expiry%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-detach-event%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-congestion%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-gateway-unreachable%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-newcall-restrict%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-no-active-bearer%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-peer-node-fail%
Counter,Int32,No,mme,%emm-msgtx-tau-inter-network-fail-other-reasons%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-session-recovery%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-auth-proc%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-hss-unavailable%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-sgw-selection%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-hss-subscription-fail%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-s1-connection%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-unexpected-tau%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-periodic-tau%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-guard-timer-expiry%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-detach-event%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-congestion%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-gateway-unreachable%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-newcall-restrict%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-no-active-bearer%
Counter,Int32,No,mme,%emm-msgtx-tau-intra-network-fail-other-reasons%
Counter,Int32,No,mme,%optimized-out-rau-ho-4gto2g3g-attempted%
Counter,Int32,No,mme,%optimized-out-rau-ho-4gto2g3g-success%
Counter,Int32,No,mme,%optimized-out-rau-ho-4gto2g3g-failures%
Counter,Int32,No,mme,%optimized-in-tau-ho-2g3gto4g-attempted%
Counter,Int32,No,mme,%optimized-in-tau-ho-2g3gto4g-success%
Counter,Int32,No,mme,%optimized-in-tau-ho-2g3gto4g-failures%
Counter,Int32,No,mme,%optimized-out-s1-ho-4gto2g3g-attempted%
Counter,Int32,No,mme,%optimized-out-s1-ho-4gto2g3g-success%
Counter,Int32,No,mme,%optimized-out-s1-ho-4gto2g3g-failures%
Counter,Int32,No,mme,%optimized-in-s1-ho-2g3gto4g-attempted%
Counter,Int32,No,mme,%optimized-in-s1-ho-2g3gto4g-success%
Counter,Int32,No,mme,%optimized-in-s1-ho-2g3gto4g-failures%
Counter,Int32,No,mme,%guti-reallocation-attempted%
Counter,Int32,No,mme,%guti-reallocation-success%
Counter,Int32,No,mme,%guti-reallocation-failures%
Counter,Int32,No,mme,%pcscf-restoration-pdn-deactivations%
Counter,Int32,No,mme,%pcscf-restoration-pdn-modifications%
Counter,Int32,No,mme,%erab-setup-attempted%
Counter,Int32,No,mme,%erab-setup-success%
Counter,Int32,No,mme,%erab-setup-failures%
Counter,Int32,No,mme,%erab-modify-attempted%
Counter,Int32,No,mme,%erab-modify-success%
Counter,Int32,No,mme,%erab-modify-failures%
Counter,Int32,No,mme,%erab-modification-indication-attempted%
Counter,Int32,No,mme,%erab-modification-indication-success%
Counter,Int32,No,mme,%erab-modification-indication-failures%
Gauge,Int32,No,mme,%idle-nbiot-subscriber%
Gauge,Int32,No,mme,%connected-nbiot-subscriber%
Counter,Int32,No,mme,%nbiot-path-sw-fail%
Counter,Int32,No,mme,%nbiot-ho-prep-fail%
Counter,Int32,No,mme,%nbiot-irat-tau-rej-gn%
Counter,Int32,No,mme,%nbiot-irat-tau-rej-s3%
Counter,Int32,No,mme,%nbiot-irat-tau-rej-nb-to-wb%
Counter,Int32,No,mme,%nbiot-irat-tau-rej-wb-to-nb%
Counter,Int32,No,mme,%nbiot-tau-rej-nb-to-wb%
Counter,Int32,No,mme,%nbiot-tau-rej-wb-to-nb%
Counter,Int32,No,mme,%nbiot-irat-denied-gn%
Counter,Int32,No,mme,%nbiot-irat-denied-s3%
Counter,Int32,No,mme,%nbiot-irat-denied-nb-to-wb%
Counter,Int32,No,mme,%nbiot-irat-denied-wb-to-nb%
Counter,Int32,No,mme,%nbiot-irat-frwd-rloc-rej-wb-to-nb%
Gauge,Int32,No,mme,%idle-wopdn-subscriber%
Gauge,Int32,No,mme,%connected-wopdn-subscriber%
Counter,Int32,No,mme,%wopdn-attach-req%
Counter,Int32,No,mme,%wopdn-attach-acc%
Counter,Int32,No,mme,%wopdn-attach-comp%
Counter,Int32,No,mme,%wopdn-attach-rej-config-err-nbiot%
Counter,Int32,No,mme,%wopdn-attach-rej-config-err-eps%
Counter,Int32,No,mme,%wopdn-intra-tau-req%
Counter,Int32,No,mme,%wopdn-intra-tau-acc%
Counter,Int32,No,mme,%wopdn-intra-tau-comp%
Counter,Int32,No,mme,%wopdn-inter-tau-req%
Counter,Int32,No,mme,%wopdn-inter-tau-acc%
Counter,Int32,No,mme,%wopdn-inter-tau-comp%
Counter,Int32,No,mme,%wopdn-inter-tau-rej-config-err-nbiot%
Counter,Int32,No,mme,%wopdn-inter-tau-rej-config-err-eps%
Counter,Int32,No,mme,%wopdn-pdn-conn-req%
Counter,Int32,No,mme,%wopdn-pdn-conn-succ%
Counter,Int32,No,mme,%wopdn-last-pdn-del-allowed%
Counter,Int32,No,mme,%wopdn-irat-denied-no-wopdn-supp-s10%
Counter,Int32,No,mme,%esmevent-nonip-pdncon-scef-attempt%
Counter,Int32,No,mme,%esmevent-nonip-pdncon-scef-success%
Counter,Int32,No,mme,%esmevent-nonip-pdncon-scef-failure%
Counter,Int32,No,mme,%esmevent-nonip-pdncon-sgi-attempt%
Counter,Int32,No,mme,%esmevent-nonip-pdncon-sgi-success%
Counter,Int32,No,mme,%esmevent-nonip-pdncon-sgi-failure%
Gauge,Int32,No,mme,%nonip-pdn-all%
Gauge,Int32,No,mme,%nonip-pdn-scef%
Gauge,Int32,No,mme,%nonip-pdn-sgi%
Counter,Int32,No,mme,%outbound-tau-rau-denied-no-sgnipdn-sup%
Counter,Int32,No,mme,%outbound-tau-rau-denied-no-scnipdn-sup%
Counter,Int32,No,mme,%outbound-tau-rau-pdn-deact-no-sgnipdn-sup-s3%
Counter,Int32,No,mme,%outbound-tau-rau-pdn-deact-no-sgnipdn-sup-gn%
Counter,Int32,No,mme,%outbound-tau-rau-pdn-deact-no-sgnipdn-sup-mme%
Counter,Int32,No,mme,%outbound-tau-rau-pdn-deact-no-scnipdn-sup-s3%
Counter,Int32,No,mme,%outbound-tau-rau-pdn-deact-no-scnipdn-sup-gn%
Counter,Int32,No,mme,%outbound-tau-rau-pdn-deact-no-scnipdn-sup-mme%
Counter,Int32,No,mme,%outbound-ho-denied-no-sgnipdn-sup%
Counter,Int32,No,mme,%outbound-ho-denied-no-scnipdn-sup%
Counter,Int32,No,mme,%outbound-ho-pdn-deact-no-sgnipdn-sup-s3%
Counter,Int32,No,mme,%outbound-ho-pdn-deact-no-sgnipdn-sup-gn%
Counter,Int32,No,mme,%outbound-ho-pdn-deact-no-sgnipdn-sup-mme%
Counter,Int32,No,mme,%outbound-ho-pdn-deact-no-scnipdn-sup-s3%
Counter,Int32,No,mme,%outbound-ho-pdn-deact-no-scnipdn-sup-gn%
Counter,Int32,No,mme,%outbound-ho-pdn-deact-no-scnipdn-sup-mme%
Counter,Int64,No,mme,%nas-data-pkts-rx%
Counter,Int64,No,mme,%nas-data-pkts-tx%
Counter,Int64,No,mme,%nas-data-bytes-rx%
Counter,Int64,No,mme,%nas-data-bytes-tx%
Counter,Int64,No,mme,%nas-data-pkts-rx-drop%
Counter,Int64,No,mme,%nas-data-pkts-tx-drop%
Counter,Int64,No,mme,%nas-data-bytes-rx-drop%
Counter,Int64,No,mme,%nas-data-bytes-tx-drop%
Counter,Int64,No,mme,%s11u-ip-data-pkts-rx%
Counter,Int64,No,mme,%s11u-ip-data-pkts-tx%
Counter,Int64,No,mme,%s11u-ip-data-bytes-rx%
Counter,Int64,No,mme,%s11u-ip-data-bytes-tx%
Counter,Int64,No,mme,%s11u-ip-data-pkts-rx-drop%
Counter,Int64,No,mme,%s11u-ip-data-pkts-tx-drop%
Counter,Int64,No,mme,%s11u-ip-data-bytes-rx-drop%
Counter,Int64,No,mme,%s11u-ip-data-bytes-tx-drop%
Counter,Int64,No,mme,%s11u-nonip-data-pkts-rx%
Counter,Int64,No,mme,%s11u-nonip-data-pkts-tx%
Counter,Int64,No,mme,%s11u-nonip-data-bytes-rx%
Counter,Int64,No,mme,%s11u-nonip-data-bytes-tx%
Counter,Int64,No,mme,%s11u-nonip-data-pkts-rx-drop%
Counter,Int64,No,mme,%s11u-nonip-data-pkts-tx-drop%
Counter,Int64,No,mme,%s11u-nonip-data-bytes-rx-drop%
Counter,Int64,No,mme,%s11u-nonip-data-bytes-tx-drop%
Counter,Int64,No,mme,%t6a-data-pkts-rx%
Counter,Int64,No,mme,%t6a-data-pkts-tx%
Counter,Int64,No,mme,%t6a-data-bytes-rx%
Counter,Int64,No,mme,%t6a-data-bytes-tx%
Counter,Int64,No,mme,%t6a-data-pkts-rx-drop%
Counter,Int64,No,mme,%t6a-data-pkts-tx-drop%
Counter,Int64,No,mme,%t6a-data-bytes-rx-drop%
Counter,Int64,No,mme,%t6a-data-bytes-tx-drop%
Counter,Int32,No,mme,%emm-msgrx-cp-service-req%
Counter,Int32,No,mme,%emm-msgtx-service-accept%
Counter,Int32,No,mme,%emm-msgrx-partially-ciphered%
Counter,Int64,No,mme,%esm-msgtx-esm-data-transport%
Counter,Int64,No,mme,%esm-msgrx-esm-data-transport%
Gauge,Int32,No,mme,%attached-cp-ciot-subscriber%
Gauge,Int32,No,mme,%connected-cp-ciot-subscriber%
Gauge,Int32,No,mme,%idle-cp-ciot-subscriber%
Counter,Int32,No,mme,%ecmevent-ue-cp-srvcreq-attempt%
Counter,Int32,No,mme,%ecmevent-ue-cp-srvcreq-success%
Counter,Int32,No,mme,%ecmevent-ue-cp-srvcreq-failure%
Counter,Int32,No,mme,%ecmevent-nw-cp-srvcreq-attempt%
Counter,Int32,No,mme,%ecmevent-nw-cp-srvcreq-success%
Counter,Int32,No,mme,%ecmevent-nw-cp-srvcreq-failure%
Counter,Int32,No,mme,%sgw-restoration-attempted%
Counter,Int32,No,mme,%sgw-restoration-peer-restart%
Counter,Int32,No,mme,%sgw-restoration-peer-down%
Counter,Int32,No,mme,%sgw-restoration-pdn-restored%
Counter,Int32,No,mme,%sgw-restoration-emergency-pdn-restored%
Counter,Int32,No,mme,%sgw-restoration-ims-pdn-restored%
Counter,Int32,No,mme,%sgw-restoration-normal-pdn-restored%
Counter,Int32,No,mme,%sgw-restoration-pdn-failed%
Counter,Int32,No,mme,%sgw-restoration-emergency-pdn-failed%
Counter,Int32,No,mme,%sgw-restoration-ims-pdn-failed%
Counter,Int32,No,mme,%sgw-restoration-normal-pdn-failed%
Gauge,Int32,No,mme,%attached-ce-mode-b-subscriber%
Gauge,Int32,No,mme,%connected-ce-mode-b-subscriber%
Gauge,Int32,No,mme,%idle-ce-mode-b-subscriber%
Gauge,Int32,No,mme,%attached-dcnr-subscriber%
Gauge,Int32,No,mme,%connected-dcnr-subscriber%
Gauge,Int32,No,mme,%idle-dcnr-subscriber%
Counter,Int32,No,mme,%dcnr-attach-req%
Counter,Int32,No,mme,%dcnr-attach-acc-allowed%
Counter,Int32,No,mme,%dcnr-attach-acc-denied%
Counter,Int32,No,mme,%dcnr-attach-rej%
Counter,Int32,No,mme,%dcnr-attach-comp%
Counter,Int32,No,mme,%dcnr-intra-tau-req%
Counter,Int32,No,mme,%dcnr-intra-tau-acc-allowed%
Counter,Int32,No,mme,%dcnr-intra-tau-acc-denied%
Counter,Int32,No,mme,%dcnr-intra-tau-comp%
Counter,Int32,No,mme,%dcnr-inter-tau-req%
Counter,Int32,No,mme,%dcnr-inter-tau-acc-allowed%
Counter,Int32,No,mme,%dcnr-inter-tau-acc-denied%
Counter,Int32,No,mme,%dcnr-inter-tau-rej%
Counter,Int32,No,mme,%dcnr-inter-tau-comp%
Counter,Int32,No,mme,%dcnr-dns-sgw-selection-common%
Counter,Int32,No,mme,%dcnr-dns-sgw-selection-nr%
Counter,Int32,No,mme,%dcnr-dns-sgw-selection-local%
Counter,Int32,No,mme,%dcnr-dns-pgw-selection-common%
Counter,Int32,No,mme,%dcnr-dns-pgw-selection-nr%
Counter,Int32,No,mme,%dcnr-dns-pgw-selection-local%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srur-uectxtrelreq%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srur-uectxtrelcmpl%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srur-erabmodind%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srur-erabrelind%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srur-erabrelres%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srdur-periodic%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srdur-ho%
Counter,Int32,No,mme,%dcnr-s10-rx-srur-fwdrelcmpack%
Counter,Int32,No,mme,%dcnr-s1ap-rx-srur-periodicdropped%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-csreq%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-dsreq%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-dbrsp%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-rabreq%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-dbcmd%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-mbreq%
Counter,Int32,No,mme,%dcnr-s11-tx-srur-chngnot%
Counter,Int32,No,mme,%dcnr-s10-tx-srur-fwdrelcmpack%
Counter,Int32,No,mme,%msg-addtnl-mic-req%
Counter,Int32,No,mme,%msg-addtnl-mic-ans%
Counter,Int32,No,mme,%msg-addtnl-mica-success%
Counter,Int32,No,mme,%msg-addtnl-mica-failure%
Counter,Int32,No,mme,%msg-addtnl-mica-timeout%
Gauge,Int32,No,mme,%mme-decor-attached-subscriber%
Counter,Int32,No,mme,%mme-decor-initial-attach-req-accept%
Counter,Int32,No,mme,%mme-decor-initial-attach-req-reroute%
Counter,Int32,No,mme,%mme-decor-initial-attach-req-reject%
Counter,Int32,No,mme,%mme-decor-reroute-attach-req-accept%
Counter,Int32,No,mme,%mme-decor-reroute-attach-req-reject%
Counter,Int32,No,mme,%mme-decor-initial-tau-req-accept%
Counter,Int32,No,mme,%mme-decor-initial-tau-req-reroute%
Counter,Int32,No,mme,%mme-decor-initial-tau-req-reject%
Counter,Int32,No,mme,%mme-decor-reroute-tau-req-accept%
Counter,Int32,No,mme,%mme-decor-reroute-tau-req-reject%
Counter,Int32,No,mme,%mme-decor-ue-usage-type-src-hss%
Counter,Int32,No,mme,%mme-decor-ue-usage-type-src-ue-ctxt%
Counter,Int32,No,mme,%mme-decor-ue-usage-type-src-peer-mme%
Counter,Int32,No,mme,%mme-decor-ue-usage-type-src-peer-sgsn%
Counter,Int32,No,mme,%mme-decor-ue-usage-type-src-cfg%
Counter,Int32,No,mme,%mme-decor-ue-usage-type-src-enb%
Counter,Int32,No,mme,%mme-decor-sgw-sel-dns-common%
Counter,Int32,No,mme,%mme-decor-sgw-sel-dns-dedicated%
Counter,Int32,No,mme,%mme-decor-sgw-sel-local-cfg-common%
Counter,Int32,No,mme,%mme-decor-pgw-sel-dns-common%
Counter,Int32,No,mme,%mme-decor-pgw-sel-dns-dedicated%
Counter,Int32,No,mme,%mme-decor-pgw-sel-local-cfg-common%
Counter,Int32,No,mme,%mme-decor-mme-sel-dns-common%
Counter,Int32,No,mme,%mme-decor-mme-sel-dns-dedicated%
Counter,Int32,No,mme,%mme-decor-mme-sel-local-cfg-common%
Counter,Int32,No,mme,%mme-decor-sgsn-sel-dns-common%
Counter,Int32,No,mme,%mme-decor-sgsn-sel-dns-dedicated%
Counter,Int32,No,mme,%mme-decor-sgsn-sel-local-cfg-common%
Gauge,Int32,No,mme,%attached-lp-nbiot-subscriber%
Gauge,Int32,No,mme,%attached-lp-eutran-subscriber%
Counter,Int32,No,mme,%mme-decor-mmegi-sel-dns%
Counter,Int32,No,mme,%mme-decor-mmegi-sel-local-cfg%
Counter,Int32,No,mme,%mme-decor-mmegi-sel-fail%
Counter,Int32,No,mme,%mme-decor-guti-reallocation-attempted%
Counter,Int32,No,mme,%mme-decor-guti-reallocation-success%
Counter,Int32,No,mme,%mme-decor-guti-reallocation-failures%
Counter,Int32,No,mme,%mme-decor-isdr-ue-usage-type-change%
Counter,Int32,No,mme,%mme-decor-explicit-air-attach%
Counter,Int32,No,mme,%mme-decor-explicit-air-in-relocation%
Counter,Int32,No,mme,%mme-decor-explicit-air-tau-in-relocation%
Counter,Int32,No,mme,%mme-decor-handover-srv-area-dcn%
Counter,Int32,No,mme,%mme-decor-handover-srv-area-non-dcn%
Info,String,Yes,imsa,%vpnname%
Info,Int32,Yes,imsa,%vpnid%
Info,String,Yes,imsa,%servname%
Info,Int32,Yes,imsa,%servid%
Gauge,Int32,No,imsa,%active-fallback-sess%
Counter,Int32,No,imsa,%total-fallback-sess%
Gauge,Int32,No,imsa,%dpca-cursess%
Counter,Int32,No,imsa,%dpca-fallback-sessions%
Counter,Int32,No,imsa,%dpca-imsaadd%
Counter,Int32,No,imsa,%dpca-start%
Counter,Int32,No,imsa,%dpca-seccreate%
Counter,Int32,No,imsa,%dpca-secterm%
Counter,Int32,No,imsa,%dpca-sessupd%
Counter,Int32,No,imsa,%dpca-term%
Counter,Int32,No,imsa,%dpca-msg-recv%
Counter,Int32,No,imsa,%dpca-msg-sent%
Counter,Int32,No,imsa,%dpca-msg-ccr%
Counter,Int32,No,imsa,%dpca-msg-cca%
Counter,Int32,No,imsa,%dpca-msg-ccrinit%
Counter,Int32,No,imsa,%dpca-msg-ccainit%
Counter,Int32,No,imsa,%dpca-msg-ccainitacc%
Counter,Int32,No,imsa,%dpca-msg-ccainitrej%
Counter,Int32,No,imsa,%dpca-msg-ccainitdrop%
Counter,Int32,No,imsa,%dpca-msg-ccrupd%
Counter,Int32,No,imsa,%dpca-msg-ccaupd%
Counter,Int32,No,imsa,%dpca-msg-ccaupderror%
Counter,Int32,No,imsa,%dpca-msg-ccaupddrop%
Counter,Int32,No,imsa,%dpca-msg-ccrfin%
Counter,Int32,No,imsa,%dpca-msg-ccafin%
Counter,Int32,No,imsa,%dpca-msg-ccafinerror%
Counter,Int32,No,imsa,%dpca-msg-ccafindrop%
Counter,Int32,No,imsa,%dpca-msg-asr%
Counter,Int32,No,imsa,%dpca-msg-asa%
Counter,Int32,No,imsa,%dpca-msg-rar%
Counter,Int32,No,imsa,%dpca-msg-raa%
Counter,Int32,No,imsa,%dpca-msg-raa-ccr-collision%
Counter,Int32,No,imsa,%dpca-msg-ccainitfail%
Counter,Int32,No,imsa,%dpca-msg-ccaupdfail%
Counter,Int32,No,imsa,%dpca-msg-ccafinfail%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-rar-reject%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-reval-timeout%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-pending-updates%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-sync-req%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-rar-accepted-rule-rem%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-rar-accepted-sess-rel%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-raa-sent%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-ccr-update-sent%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-ccau-dropped%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-ccau-accepted-rule-rem%
Counter,Int32,No,imsa,%dpca-msg-sgw-restore-ccau-accepted-sess-rel%
Counter,Int32,No,imsa,%dpca-msg-irat-raa-reject%
Counter,Int32,No,imsa,%dpca-msgerr-proto%
Counter,Int32,No,imsa,%dpca-msgerr-badans%
Counter,Int32,No,imsa,%dpca-msgerr-unksessreq%
Counter,Int32,No,imsa,%dpca-msgerr-unkcomm%
Counter,Int32,No,imsa,%dpca-msgerr-unsupcomm%
Counter,Int32,No,imsa,%dpca-term-diamlogout%
Counter,Int32,No,imsa,%dpca-term-servnotprov%
Counter,Int32,No,imsa,%dpca-term-badans%
Counter,Int32,No,imsa,%dpca-term-admin%
Counter,Int32,No,imsa,%dpca-term-linkbroken%
Counter,Int32,No,imsa,%dpca-term-authexp%
Counter,Int32,No,imsa,%dpca-term-usermoved%
Counter,Int32,No,imsa,%dpca-term-sesstmo%
Counter,Int32,No,imsa,%dpca-term-authrej%
Counter,Int32,No,imsa,%dpca-term-other%
Counter,Int32,No,imsa,%dpca-expres-errinitparam%
Counter,Int32,No,imsa,%dpca-expres-errtrigevt%
Counter,Int32,No,imsa,%dpca-expres-bearnotauth%
Counter,Int32,No,imsa,%dpca-expres-trafmaprej%
Counter,Int32,No,imsa,%dpca-expres-pccruleevt%
Counter,Int32,No,imsa,%dpca-expres-conflictingreq%
Counter,Int32,No,imsa,%dpca-expres-bearerevt%
Counter,Int32,No,imsa,%dpca-expres-badrescode%
Counter,Int32,No,imsa,%dpca-expres-pcrf-too-busy%
Counter,Int32,No,imsa,%dpca-expres-overload-ctrl-ccai%
Counter,Int32,No,imsa,%dpca-expres-overload-ctrl-ccau%
Counter,Int32,No,imsa,%dpca-expres-overload-ctrl-ccat%
Counter,Int32,No,imsa,%dpca-expres-sess-rcvry-req%
Counter,Int32,No,imsa,%dpca-expres-gx-apn-change%
Counter,Int32,No,imsa,%dpca-peer-switch%
Counter,Int32,No,imsa,%dpca-peer-switch-done%
Counter,Int32,No,imsa,%dpca-peer-switch-tx%
Counter,Int32,No,imsa,%dpca-peer-switch-rar%
Counter,Int32,No,imsa,%dpca-ccai-timeout%
Counter,Int32,No,imsa,%dpca-ccri-send-error%
Counter,Int32,No,imsa,%dpca-ccai-unh-unk-rcode%
Counter,Int32,No,imsa,%dpca-ccai-err-rcode%
Counter,Int32,No,imsa,%dpca-ccau-timeout%
Counter,Int32,No,imsa,%dpca-ccru-send-error%
Counter,Int32,No,imsa,%dpca-ccau-unh-unk-rcode%
Counter,Int32,No,imsa,%dpca-ccau-err-rcode%
Counter,Int32,No,imsa,%dpca-ccat-timeout%
Counter,Int32,No,imsa,%dpca-ccrt-send-error%
Counter,Int32,No,imsa,%dpca-ccat-unh-unk-rcode%
Counter,Int32,No,imsa,%dpca-ccat-err-rcode%
Counter,Int32,No,imsa,%dpca-ccfh-continue%
Counter,Int32,No,imsa,%dpca-ccfh-continue-ccrt%
Counter,Int32,No,imsa,%dpca-ccfh-continue-wo-retry%
Counter,Int32,No,imsa,%dpca-ccfh-continue-with-lp%
Counter,Int32,No,imsa,%dpca-ccfh-continue-lp-wo-retry%
Counter,Int32,No,imsa,%dpca-ccfh-retry-and-term%
Counter,Int32,No,imsa,%dpca-ccfh-retry-and-term-wo-ccrt%
Counter,Int32,No,imsa,%dpca-ccfh-terminate%
Counter,Int32,No,imsa,%dpca-ccfh-terminate-wo-ccrt%
Counter,Int32,No,imsa,%dpca-total-ims-auth-fh-triggered%
Counter,Int32,No,imsa,%dpca-rar-unknown-reason%
Counter,Int32,No,imsa,%dpca-rar-dp-mismatch%
Counter,Int32,No,imsa,%dpca-rar-ue-subscription-chngd%
Counter,Int32,No,imsa,%dpca-rar-insuffcnt-srvr-resrce%
Counter,Int32,No,imsa,%dpca-ccau-unknown-reason%
Counter,Int32,No,imsa,%dpca-ccau-ue-subscription-chngd%
Counter,Int32,No,imsa,%dpca-ccau-insuffcnt-srvr-resrce%
Counter,Int32,No,imsa,%dpca-fail-connfh-totmsgtmo%
Counter,Int32,No,imsa,%dpca-fail-connfh-totmsgsenderr%
Counter,Int32,No,imsa,%dpca-fail-rescodefh-confrescode%
Counter,Int32,No,imsa,%dpca-fail-rescodefh-unhunkrescode%
Counter,Int32,No,imsa,%dpca-imsa-msg-success%
Counter,Int32,No,imsa,%dpca-imsa-msgerr-proto%
Counter,Int32,No,imsa,%dpca-imsa-msgerr-transfailure%
Counter,Int32,No,imsa,%dpca-imsa-msgerr-permfailure%
Counter,Int32,No,imsa,%dpca-imsa-msgerr-otherrescode%
Counter,Int32,No,imsa,%dpca-imsa-raa-msg-success%
Counter,Int32,No,imsa,%dpca-imsa-raa-msgerr-3xxx%
Counter,Int32,No,imsa,%dpca-imsa-raa-msgerr-4xxx%
Counter,Int32,No,imsa,%dpca-imsa-raa-msgerr-5xxx%
Counter,Int32,No,imsa,%dpca-imsa-raa-msgerr-otherrescode%
Counter,Int32,No,imsa,%dpca-imsa-tethering-flow-detected%
Counter,Int32,No,imsa,%dpca-imsa-rule-install-failure-unknown-bid%
